SA2_MAINCODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
123031448,5,3,0,9,8,0,0,0,0,30,558,348,319,371,430,359,144,57,22,2607,0,0,0,0,0,0,0,0,0,0,12,15,15,15,19,11,4,7,0,95,0,0,0,0,0,0,0,0,0,3,651,399,303,380,396,249,102,55,12,2539,3,0,0,0,4,0,0,0,0,15,13,13,4,15,11,10,3,3,0,68,6,7,0,7,3,3,0,0,0,21,6,4,8,0,0,0,0,0,0,20,0,0,5,0,3,5,8,4,0,23,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,4,6,3,0,7,3,8,0,0,35,6,11,9,25,59,48,21,6,3,193,5,0,5,0,3,3,0,0,0,17,3,0,0,3,3,0,0,0,0,7,77,81,39,58,68,82,28,21,7,476,13,10,12,4,12,3,0,0,0,58,0,4,0,0,0,3,0,0,0,9
124011449,33,14,10,35,39,21,4,0,0,169,155,87,80,142,150,192,152,96,36,1090,0,0,0,0,0,0,0,0,0,0,22,25,9,15,27,16,15,4,4,136,0,0,0,0,0,0,0,0,0,0,167,97,94,136,152,161,100,36,8,952,0,0,0,0,0,0,0,0,0,3,10,3,0,13,3,5,10,0,0,41,3,0,0,5,0,6,3,0,0,15,9,4,0,4,4,0,3,0,0,25,0,0,0,3,5,3,7,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,3,7,3,0,0,0,20,20,10,7,24,22,37,22,34,4,184,8,5,0,5,0,0,0,0,0,20,0,0,0,0,3,0,6,3,0,9,26,18,11,20,23,44,20,15,3,185,19,22,9,18,19,8,4,3,0,104,4,0,3,3,3,0,3,0,0,20
124011450,21,15,13,26,33,10,3,0,0,124,808,547,429,652,782,622,356,159,48,4404,0,0,0,0,0,0,0,0,0,0,182,120,80,95,146,99,34,22,6,778,17,0,7,0,5,12,9,0,5,49,1034,598,504,622,656,526,247,134,31,4348,12,3,0,8,9,3,10,3,3,46,29,8,12,28,18,18,9,3,0,127,16,8,7,12,15,4,6,0,0,67,30,12,5,19,13,6,3,0,0,84,18,9,6,17,23,19,10,18,0,119,0,0,0,0,0,0,0,0,0,3,6,5,3,5,9,8,0,0,0,44,113,104,65,76,58,30,7,0,0,456,112,89,79,112,160,136,67,34,20,807,8,0,6,4,0,9,3,0,4,29,11,3,6,4,6,15,5,0,0,48,170,156,64,108,181,157,95,58,23,1017,133,107,40,76,102,44,18,8,0,536,3,4,3,5,14,3,10,0,0,37
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,66,46,43,65,67,50,12,4,4,359,361,205,187,308,370,382,292,244,96,2440,0,0,0,0,0,0,0,0,0,0,34,22,21,25,29,24,17,5,7,185,45,25,17,9,17,15,6,4,3,148,392,273,213,300,320,307,247,149,57,2248,4,0,0,0,6,0,0,0,0,13,11,11,10,21,23,17,17,7,0,109,12,3,4,8,14,11,10,4,4,64,5,10,3,6,9,8,0,0,0,41,10,0,4,13,11,20,16,10,0,83,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,6,4,0,17,11,15,5,4,22,5,0,4,0,73,17,22,12,40,63,56,42,35,13,296,14,7,5,12,4,0,3,5,0,49,3,0,5,3,0,3,4,0,0,24,51,42,17,49,61,62,51,47,23,411,55,50,19,30,46,25,14,8,0,238,0,3,4,5,11,5,0,0,3,26
124011453,15,9,17,29,44,24,10,0,0,146,379,182,227,336,372,286,160,133,30,2104,0,0,0,0,0,0,0,0,0,0,85,40,40,49,36,34,25,5,10,321,0,0,0,0,3,0,3,0,0,10,634,291,248,406,341,237,149,83,13,2401,0,0,0,0,0,0,0,0,0,3,21,0,4,13,10,8,6,3,0,73,7,4,6,4,6,11,8,3,3,60,3,3,0,0,0,3,3,0,0,12,18,6,10,8,13,15,25,5,0,85,0,0,0,0,3,0,3,0,0,9,0,0,7,3,3,0,0,0,0,16,32,19,15,14,24,5,5,4,0,119,32,29,23,37,50,55,25,17,5,279,19,3,12,12,0,8,3,0,0,49,0,0,3,7,0,3,0,0,0,14,74,48,39,46,76,64,45,39,10,434,56,37,26,30,45,16,4,3,0,229,7,3,0,6,8,4,4,3,0,39
124011454,8,16,28,21,22,26,3,0,0,125,943,565,497,732,855,705,394,357,170,5216,0,0,0,0,0,0,0,0,0,0,176,113,84,99,134,107,47,43,18,815,9,4,0,3,7,8,0,3,0,35,1403,821,523,795,836,606,286,199,61,5529,3,3,0,3,7,0,5,3,0,27,16,16,21,23,25,22,9,12,4,154,16,13,14,12,6,9,3,6,0,83,13,16,3,7,5,12,0,0,0,59,15,19,8,18,20,14,15,15,6,135,0,0,0,0,0,0,0,0,0,4,4,3,0,10,6,0,4,3,0,31,108,46,44,45,39,23,3,3,0,307,138,115,78,133,183,148,113,89,53,1043,19,19,14,5,17,16,13,3,0,112,13,3,6,5,8,4,5,3,3,45,151,129,61,124,152,123,88,64,42,933,129,92,61,74,89,47,22,13,6,531,3,0,0,7,14,9,9,0,0,42
124011455,19,3,9,17,26,25,5,3,0,103,183,106,97,146,193,246,187,138,61,1361,0,0,0,0,0,0,0,0,0,0,21,10,7,14,19,6,6,8,0,88,0,0,0,0,0,3,3,0,0,7,229,125,89,180,183,156,121,82,26,1188,0,0,0,0,0,0,0,0,0,0,4,0,0,11,9,3,3,0,0,35,4,4,8,0,11,3,8,0,0,35,4,4,0,3,0,0,0,0,0,19,3,3,0,3,3,8,12,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,0,16,4,0,0,0,3,3,5,0,0,21,12,5,6,15,20,57,43,20,11,184,4,0,0,3,3,0,0,0,0,20,0,0,0,4,3,0,5,3,0,14,38,14,12,27,26,30,32,26,14,224,31,4,17,13,15,6,17,3,0,103,0,0,0,0,3,3,6,3,0,14
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,9,15,7,20,8,8,0,0,0,67,715,641,619,587,813,503,234,147,21,4274,0,0,0,0,0,0,0,0,0,0,22,16,20,13,28,25,6,6,0,143,32,18,4,17,6,3,0,3,0,71,1195,890,751,660,742,557,205,110,22,5123,4,0,0,6,0,10,0,0,0,19,38,44,25,29,40,34,11,11,3,231,3,3,0,7,7,3,3,0,0,28,3,11,10,0,8,3,0,0,0,31,7,10,7,12,17,22,15,9,0,97,0,14,6,3,6,4,0,0,0,37,9,8,5,10,5,12,3,3,0,46,55,25,33,20,31,20,6,0,0,200,60,63,64,81,118,103,41,18,9,559,10,5,6,6,13,5,0,3,3,55,7,3,7,3,4,3,0,0,0,21,79,100,50,51,91,70,28,17,9,506,72,42,37,31,30,14,7,3,0,236,5,8,0,6,3,0,0,0,0,23
124031458,14,19,16,20,17,3,7,3,0,103,948,625,695,702,671,391,176,72,20,4304,0,0,0,0,0,0,0,0,0,0,31,32,33,33,27,14,9,4,0,195,0,0,0,0,0,0,0,0,0,0,1634,923,847,857,747,422,191,81,12,5715,12,0,4,3,7,6,0,3,0,33,43,18,26,22,17,9,16,5,0,162,20,3,12,8,3,3,3,0,0,47,11,12,9,13,10,6,0,3,0,55,12,12,4,17,17,10,3,4,0,76,7,7,4,3,4,3,3,0,0,23,7,3,4,5,9,0,3,0,0,34,77,37,26,32,30,10,0,0,0,218,45,54,57,84,93,70,22,16,0,444,23,3,4,10,3,3,0,0,0,51,15,5,0,7,3,0,0,3,0,36,124,74,61,73,93,41,23,8,8,497,83,46,24,25,32,13,4,0,0,228,0,3,0,0,3,0,0,0,0,12
124031459,10,3,6,10,16,3,0,0,3,49,661,455,526,551,587,601,271,176,83,3910,0,0,0,0,0,0,0,0,0,0,60,41,29,31,47,44,15,9,0,271,33,23,22,5,12,16,0,3,0,122,1033,630,596,597,607,527,229,128,35,4385,0,0,0,0,3,11,0,0,0,16,36,26,32,40,17,28,23,12,0,216,6,12,4,6,7,10,0,3,0,53,8,4,9,6,5,4,5,3,0,50,12,7,6,10,15,14,15,10,0,83,4,0,3,5,0,4,0,0,0,14,0,0,3,0,4,0,0,0,0,17,39,35,32,19,28,21,8,0,0,177,32,44,58,68,98,104,53,32,6,496,4,7,5,5,9,5,0,0,3,44,3,0,6,0,0,3,0,0,0,14,101,79,52,56,81,88,41,29,25,549,51,43,26,27,30,20,9,9,0,218,0,0,0,0,0,0,0,0,0,8
124031460,23,10,21,32,23,14,3,0,0,119,1291,691,923,958,748,440,157,71,13,5291,3,3,0,0,3,0,0,0,0,7,45,29,36,33,32,15,3,3,0,197,0,0,0,0,3,0,0,0,0,3,2298,1052,1177,1271,874,430,173,58,18,7352,8,0,7,11,0,3,0,0,0,27,65,49,72,56,43,22,12,3,0,324,12,13,6,4,11,3,0,0,0,59,21,14,8,9,3,3,0,0,0,57,10,8,19,17,16,16,4,0,0,84,23,25,8,6,22,5,0,0,0,100,9,9,6,7,6,3,0,0,0,45,132,61,60,89,42,20,3,0,0,413,84,71,76,89,107,66,12,16,6,525,11,18,11,11,18,8,9,0,0,87,11,3,6,10,4,8,0,0,0,37,157,104,94,109,79,65,19,16,0,635,102,37,41,67,39,12,6,0,0,303,3,4,0,3,0,0,0,0,0,10
124031461,16,10,13,27,21,13,5,0,0,98,760,644,679,612,746,728,294,199,81,4743,0,0,0,0,0,0,0,0,0,0,41,41,27,25,32,31,5,10,0,214,27,4,8,10,5,3,5,3,0,73,1067,825,823,616,807,701,273,169,43,5321,3,4,4,3,13,11,4,7,0,41,41,29,32,36,21,29,23,7,3,215,9,8,4,10,3,5,8,0,0,50,27,13,9,4,6,8,0,0,0,63,7,7,7,7,24,17,8,8,0,91,0,6,7,0,6,5,4,0,0,32,10,7,8,5,4,10,3,0,0,40,53,49,29,30,47,14,5,0,0,226,65,75,79,73,118,110,72,41,11,642,7,10,9,7,7,7,4,6,0,50,4,0,3,3,0,3,9,0,0,28,80,97,53,71,89,87,45,25,7,553,79,32,50,45,23,19,11,3,0,258,3,3,0,0,0,3,0,0,0,20
124031462,30,28,28,32,24,11,3,3,0,164,659,488,571,543,527,390,206,150,52,3588,0,3,0,0,3,0,0,3,0,5,35,31,42,38,30,22,16,4,3,226,11,7,3,5,0,0,0,0,0,35,1002,662,746,591,560,408,225,126,42,4354,0,7,5,5,3,7,5,0,0,30,47,37,36,41,36,22,18,11,3,247,0,5,6,3,5,10,6,6,0,51,19,19,12,9,8,3,0,0,0,69,23,12,12,17,10,17,11,3,3,102,18,16,11,8,13,9,13,0,0,83,13,12,9,7,10,11,4,3,0,61,84,58,50,40,38,30,6,3,0,310,64,44,48,71,88,61,32,24,11,448,3,5,6,5,8,7,3,3,0,42,15,5,15,3,5,6,0,0,0,55,80,62,61,58,58,58,35,16,7,431,84,49,48,44,25,12,12,4,0,279,3,3,7,0,3,0,0,0,0,18
124031463,6,10,9,6,6,3,0,0,0,45,259,184,159,218,241,214,93,47,25,1437,4,0,0,0,3,0,0,0,0,7,12,11,6,8,12,12,3,3,0,71,7,5,0,0,5,0,0,0,0,18,665,448,284,387,377,298,167,76,14,2719,0,0,0,0,3,0,0,0,0,11,41,27,13,30,19,32,4,4,0,168,3,3,7,0,3,0,0,0,0,24,6,4,3,3,4,0,0,0,0,28,0,0,3,10,3,5,3,3,0,28,6,3,3,4,6,5,0,0,0,30,3,0,0,0,3,0,0,3,0,14,37,15,15,18,10,14,0,0,0,113,0,22,21,20,31,47,19,9,0,177,3,0,5,0,3,7,0,0,0,12,0,0,0,0,0,3,0,0,0,4,23,39,20,20,31,33,9,13,3,184,29,19,13,13,15,14,6,3,0,115,3,0,0,4,0,0,4,0,0,10
124031464,23,20,22,36,22,9,0,0,0,134,412,364,427,366,343,344,282,302,125,2962,0,0,0,0,0,0,0,0,0,3,18,21,29,17,19,13,9,9,4,127,6,3,0,0,3,3,0,0,0,13,569,468,515,395,368,341,254,210,79,3199,8,5,4,3,6,6,0,6,0,38,24,23,31,21,30,27,21,8,3,189,16,8,8,4,3,4,3,0,0,46,7,7,7,11,4,5,0,0,3,31,3,0,4,4,16,4,9,20,0,72,12,3,6,5,4,0,0,0,0,29,3,4,3,5,3,4,3,0,0,28,30,37,22,20,23,9,3,0,0,154,37,40,46,48,60,65,43,74,26,442,13,4,12,5,3,4,6,0,0,57,0,0,0,3,10,4,3,0,0,22,41,34,39,41,30,50,28,44,28,343,61,41,36,24,22,17,10,4,0,211,3,3,4,0,0,0,0,0,0,16
124031465,4,0,4,3,0,5,3,0,0,23,310,195,162,252,237,136,73,38,14,1421,0,0,0,0,0,0,0,0,0,0,4,7,9,11,21,7,10,5,0,69,0,0,0,0,0,0,0,0,0,0,529,271,220,308,240,139,62,40,8,1809,0,0,0,0,0,0,0,3,0,3,15,12,12,18,17,10,7,0,0,84,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,10,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,5,3,0,0,0,14,10,16,12,21,28,17,16,9,0,136,8,0,0,5,0,0,0,0,0,11,0,3,3,0,0,0,0,0,0,7,32,21,8,18,20,20,16,5,0,132,11,5,4,5,3,9,0,0,0,34,3,6,4,0,0,0,0,0,0,16
124041466,8,12,16,12,18,10,7,3,0,86,640,514,512,516,475,461,316,256,130,3829,0,0,0,0,0,0,0,0,0,0,71,55,41,32,34,24,17,12,5,299,19,0,7,8,6,3,3,3,0,55,686,516,436,425,376,323,169,157,51,3135,7,3,3,4,3,0,4,0,0,28,36,32,34,48,52,33,40,11,4,300,3,9,4,8,6,7,9,0,0,44,19,7,11,9,11,4,3,0,0,69,15,8,11,18,4,13,3,6,0,77,0,0,0,0,0,0,0,0,0,0,11,0,3,7,0,5,3,0,3,29,41,30,33,27,22,12,6,3,0,180,33,27,56,40,66,58,48,42,17,395,4,4,5,0,10,0,7,3,3,38,13,3,13,8,6,10,0,3,6,54,112,97,74,90,80,84,69,66,30,696,50,35,28,31,15,18,4,4,3,186,0,0,0,0,0,0,0,0,0,0
124041467,16,5,11,21,13,0,0,0,0,67,893,581,637,746,649,360,276,181,76,4394,0,0,0,0,0,0,0,0,0,0,41,41,28,39,32,35,7,4,0,229,24,19,12,13,7,8,9,3,0,91,1301,730,684,719,513,293,175,93,29,4527,12,3,5,4,6,5,5,3,0,45,22,18,37,11,18,8,11,3,0,124,24,13,20,10,11,3,6,0,0,83,12,6,6,9,9,0,0,0,0,44,15,8,5,14,11,9,11,3,3,65,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,56,44,40,32,31,23,10,3,0,239,35,28,46,85,78,48,35,34,8,394,19,12,13,10,3,4,6,0,0,71,5,4,3,10,3,5,0,0,0,41,162,96,80,104,84,41,31,20,8,636,53,29,37,31,22,6,3,0,0,181,8,0,0,6,0,0,0,0,0,13
124041468,9,6,3,3,11,3,3,0,0,34,287,189,191,256,251,220,93,39,16,1552,0,0,0,0,0,0,0,0,0,0,8,12,3,7,11,11,3,0,0,59,3,0,0,0,0,3,0,0,0,13,723,432,315,415,354,235,108,29,6,2616,4,0,0,3,0,0,0,0,0,8,26,10,11,18,13,17,12,4,0,108,11,0,7,5,4,0,0,0,0,23,0,3,3,0,0,3,0,0,0,13,3,4,7,3,9,3,6,9,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,14,11,7,11,3,4,0,0,65,29,18,18,34,41,41,14,17,5,208,4,0,0,3,5,7,0,3,0,21,3,0,3,5,0,0,0,0,0,4,41,31,8,31,28,29,8,4,0,183,16,16,13,7,13,7,3,0,0,76,0,0,0,0,0,0,0,0,0,0
124051469,15,6,13,17,7,3,0,0,0,61,369,191,168,335,234,105,37,10,3,1456,0,0,0,0,3,0,0,0,0,4,25,22,11,12,19,9,0,3,0,90,3,7,0,0,12,0,0,3,0,28,814,502,332,564,407,169,47,29,7,2869,5,8,3,4,3,4,0,0,0,34,41,17,23,37,19,6,4,0,0,154,9,3,3,0,3,3,0,0,0,15,18,3,0,7,3,0,0,0,0,29,8,0,0,9,0,3,0,0,0,25,25,12,0,17,9,4,3,0,0,74,4,3,8,0,5,0,3,0,0,17,11,18,11,7,11,6,0,0,0,63,24,15,16,38,25,19,3,3,0,146,0,4,0,0,3,0,0,0,0,12,0,3,0,0,0,3,0,0,0,7,80,53,17,42,37,6,3,0,0,243,19,11,6,12,13,5,0,0,0,79,3,0,0,3,4,0,0,0,0,14
124051470,27,28,19,21,47,11,4,6,0,160,759,687,562,671,885,428,109,86,22,4209,0,0,0,0,0,3,0,4,0,7,58,66,37,36,69,27,11,8,0,301,0,0,0,0,3,0,0,0,0,8,1942,1522,1103,1204,1305,665,237,94,19,8087,3,11,4,0,11,4,0,3,0,46,108,83,91,86,68,53,22,4,0,507,16,11,13,12,9,5,0,0,0,71,27,20,19,11,12,11,0,0,0,100,4,9,8,10,22,20,5,0,0,79,59,30,30,19,36,9,3,0,0,190,10,16,3,11,11,4,0,0,0,55,75,66,28,44,51,17,0,3,5,283,73,85,62,100,147,67,16,17,3,560,7,4,0,5,12,6,0,3,0,40,33,10,13,20,12,13,0,3,0,112,168,191,64,83,144,62,13,11,7,731,53,49,33,37,30,21,3,0,0,231,10,5,7,4,8,4,0,0,0,33
124051580,16,3,8,17,4,4,3,0,0,54,357,285,350,315,331,383,138,67,15,2249,0,0,0,0,0,0,0,0,0,0,30,13,23,25,17,11,3,5,0,131,0,0,0,0,0,0,0,0,0,5,720,511,503,454,510,465,227,102,15,3515,3,6,3,0,9,0,0,0,0,21,65,44,51,44,46,32,34,15,5,338,6,11,4,9,3,4,4,3,3,41,30,10,26,9,12,6,3,0,0,105,3,3,3,5,3,9,13,9,0,51,5,3,11,6,5,7,3,3,0,40,16,13,4,8,4,3,0,0,0,48,35,18,3,25,13,5,4,0,0,105,38,28,33,55,66,60,29,14,3,332,11,8,3,3,7,11,6,3,0,47,8,4,10,0,4,0,0,0,0,33,59,52,38,44,48,34,15,3,0,301,61,31,24,38,15,10,7,3,0,187,0,0,0,3,4,3,0,0,0,12
124051581,16,11,14,17,18,9,6,0,0,90,426,359,347,410,439,392,247,197,67,2883,0,0,0,0,0,0,0,0,0,0,61,26,30,35,24,28,19,14,3,239,3,0,0,0,0,3,0,0,0,9,885,598,594,591,547,475,375,252,48,4371,4,3,0,0,7,3,0,3,0,25,50,39,63,43,45,51,37,31,0,357,14,3,5,11,14,10,3,3,0,58,31,12,18,7,10,5,9,0,0,93,13,10,8,9,9,17,19,15,10,109,17,12,8,8,10,7,5,0,0,66,8,10,6,3,10,7,6,3,0,44,67,36,25,31,33,9,3,3,3,210,46,39,48,62,70,73,53,37,12,440,19,5,7,6,3,9,0,7,0,55,0,4,0,8,5,3,0,9,0,32,69,40,41,27,43,45,21,14,8,302,56,32,36,19,27,14,0,3,0,179,8,8,3,4,9,0,0,0,0,29
125011473,55,47,106,81,67,42,15,8,0,423,95,74,190,136,112,89,28,24,15,761,0,0,0,0,0,0,0,0,0,7,30,11,35,20,22,6,0,0,0,132,4,0,4,3,0,0,0,0,0,9,338,228,479,335,197,140,54,16,8,1796,0,0,0,0,0,0,0,0,0,5,26,20,41,21,16,16,8,3,0,146,3,0,3,0,5,3,0,0,0,19,3,3,0,3,0,3,0,0,0,9,4,0,6,9,0,4,0,0,0,34,12,9,10,12,6,3,0,0,0,43,0,0,7,4,0,0,0,0,0,19,11,27,12,10,20,9,0,0,0,86,71,40,71,73,42,26,9,5,0,335,0,0,0,3,0,0,0,0,0,7,0,0,7,0,0,0,3,0,0,13,40,33,47,40,29,49,5,3,0,252,26,17,46,25,17,6,3,0,0,136,0,0,3,0,0,0,0,0,0,3
